                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                 1.2766,                0.88114,                 1.3511,                 0.8598,                0.87104,                0.92039,                0.71446,                 1.0267,                 0.8361,                 1.2482,               0.005281,               0.005281,               0.005281
                    146,                 1.2905,                 0.8859,                  1.352,                 0.8729,                0.85595,                 0.9168,                 0.7095,                 1.0251,                0.86306,                 1.2447,               0.005248,               0.005248,               0.005248
                    147,                 1.2678,                0.86611,                 1.3384,                0.88157,                0.85261,                0.92195,                0.71805,                 1.0296,                0.83706,                 1.2448,               0.005215,               0.005215,               0.005215
                    148,                  1.276,                0.86276,                 1.3415,                0.87901,                0.85885,                0.91921,                0.71376,                 1.0316,                0.84207,                 1.2408,               0.005182,               0.005182,               0.005182
                    149,                 1.2706,                0.86848,                 1.3464,                0.88126,                0.85868,                 0.9196,                0.71182,                 1.0182,                0.84403,                 1.2466,               0.005149,               0.005149,               0.005149
                    150,                 1.2578,                0.84234,                 1.3244,                0.88554,                0.85546,                0.92113,                0.71473,                  1.026,                0.83914,                 1.2468,               0.005116,               0.005116,               0.005116
                    151,                 1.2687,                0.85703,                 1.3429,                0.86181,                0.85865,                0.91854,                 0.7117,                 1.0205,                0.84352,                 1.2401,               0.005083,               0.005083,               0.005083
                    152,                 1.2841,                0.87243,                 1.3471,                0.87244,                 0.8567,                0.91654,                0.71097,                 1.0326,                 0.8498,                 1.2471,                0.00505,                0.00505,                0.00505
                    153,                 1.2714,                0.86428,                 1.3343,                 0.8702,                0.85611,                 0.9144,                0.70647,                 1.0268,                0.84918,                 1.2467,               0.005017,               0.005017,               0.005017
                    154,                 1.2547,                0.85148,                 1.3348,                0.87024,                0.86365,                0.91689,                0.70843,                 1.0224,                0.84313,                 1.2429,               0.004984,               0.004984,               0.004984
                    155,                 1.2722,                0.85059,                 1.3234,                0.87951,                 0.8505,                0.91416,                0.71005,                  1.028,                0.84606,                 1.2468,               0.004951,               0.004951,               0.004951
                    156,                 1.2677,                0.85825,                 1.3259,                0.86052,                0.87085,                0.91369,                0.70458,                 1.0208,                0.87646,                 1.2401,               0.004918,               0.004918,               0.004918
                    157,                  1.258,                0.84405,                 1.3295,                0.87491,                0.85715,                0.91749,                0.71689,                 1.0285,                0.85502,                 1.2465,               0.004885,               0.004885,               0.004885
                    158,                 1.2781,                0.85796,                 1.3455,                0.87143,                0.86842,                0.91681,                0.70843,                 1.0393,                0.85475,                 1.2586,               0.004852,               0.004852,               0.004852
                    159,                 1.2594,                0.85516,                 1.3347,                0.86503,                0.85342,                0.91031,                0.70691,                 1.0348,                0.85537,                 1.2395,               0.004819,               0.004819,               0.004819
                    160,                 1.2639,                0.84686,                 1.3283,                0.86907,                0.86117,                0.91744,                0.71017,                 1.0103,                0.86535,                 1.2381,               0.004786,               0.004786,               0.004786
                    161,                 1.2631,                0.85077,                 1.3366,                0.88389,                0.84881,                0.91549,                0.71179,                 1.0203,                0.85301,                 1.2463,               0.004753,               0.004753,               0.004753
                    162,                 1.2645,                0.85672,                 1.3392,                0.88093,                 0.8519,                0.91458,                0.71165,                 1.0094,                  0.869,                  1.231,                0.00472,                0.00472,                0.00472
                    163,                 1.2674,                0.84058,                 1.3315,                 0.8795,                0.85132,                0.91647,                0.71459,                 1.0226,                0.84784,                 1.2452,               0.004687,               0.004687,               0.004687
                    164,                  1.252,                0.83071,                 1.3239,                0.87791,                0.85631,                0.91838,                0.71455,                 1.0243,                0.82121,                 1.2422,               0.004654,               0.004654,               0.004654
                    165,                 1.2416,                0.83051,                 1.3193,                0.89176,                0.85121,                0.92152,                0.71786,                 1.0171,                0.84067,                 1.2361,               0.004621,               0.004621,               0.004621
                    166,                 1.2687,                0.84811,                  1.332,                0.87147,                0.86618,                0.92285,                0.71711,                 1.0214,                0.84231,                 1.2386,               0.004588,               0.004588,               0.004588
                    167,                 1.2392,                0.82293,                 1.3114,                0.86552,                0.87032,                 0.9215,                0.71554,                 1.0207,                0.83526,                 1.2353,               0.004555,               0.004555,               0.004555
                    168,                   1.24,                0.83478,                 1.3135,                0.87548,                 0.8691,                0.91915,                 0.7143,                  1.018,                0.83958,                 1.2338,               0.004522,               0.004522,               0.004522
                    169,                 1.2321,                0.81274,                 1.3108,                0.87576,                 0.8769,                0.92447,                0.71818,                 1.0171,                0.83081,                 1.2323,               0.004522,               0.004522,               0.004522
                    170,                 1.2616,                0.83607,                 1.3179,                0.87046,                0.87221,                0.92352,                0.71958,                 1.0083,                0.81612,                 1.2285,               0.004456,               0.004456,               0.004456
                    171,                 1.2384,                0.82195,                 1.3136,                0.87895,                0.85562,                0.92229,                0.71749,                  1.022,                0.83171,                 1.2406,               0.004423,               0.004423,               0.004423
                    172,                 1.2452,                0.82832,                 1.3246,                0.87856,                0.85919,                0.91886,                0.71247,                 1.0251,                0.83162,                 1.2434,                0.00439,                0.00439,                0.00439
                    173,                 1.2523,                0.84278,                 1.3226,                0.86348,                0.86459,                 0.9183,                 0.7137,                 1.0209,                 0.8463,                 1.2389,               0.004357,               0.004357,               0.004357
                    174,                 1.2575,                0.83898,                 1.3302,                0.87142,                0.86678,                0.91849,                0.71304,                 1.0217,                0.85022,                 1.2445,               0.004324,               0.004324,               0.004324
                    175,                 1.2399,                0.82435,                 1.3123,                0.88558,                0.85094,                0.91745,                  0.714,                   1.02,                0.83261,                 1.2401,               0.004291,               0.004291,               0.004291
                    176,                  1.242,                0.82141,                 1.3143,                0.86057,                0.87332,                0.91875,                0.71678,                 1.0217,                0.84067,                 1.2419,               0.004258,               0.004258,               0.004258
                    177,                 1.2336,                0.81311,                 1.3086,                0.86368,                0.86905,                0.91966,                 0.7173,                 1.0167,                0.82911,                 1.2355,               0.004225,               0.004225,               0.004225
                    178,                 1.2489,                0.82154,                 1.3197,                0.87659,                0.86226,                0.91825,                0.71585,                 1.0126,                0.83187,                 1.2325,               0.004192,               0.004192,               0.004192
                    179,                 1.2373,                0.80925,                 1.3091,                0.87567,                0.86124,                0.91813,                0.71624,                  1.023,                0.83713,                 1.2434,               0.004159,               0.004159,               0.004159
                    180,                   1.23,                0.82477,                   1.32,                0.87048,                0.85546,                0.91592,                0.71323,                 1.0104,                0.82898,                 1.2296,               0.004126,               0.004126,               0.004126
                    181,                 1.2328,                 0.8105,                 1.3153,                0.88404,                0.85522,                0.91873,                0.71363,                 1.0248,                0.82604,                  1.243,               0.004093,               0.004093,               0.004093
                    182,                 1.2304,                0.81889,                 1.3106,                0.87944,                0.85127,                0.91905,                0.71795,                 1.0001,                0.83371,                 1.2212,                0.00406,                0.00406,                0.00406
                    183,                  1.233,                0.80245,                 1.3033,                0.87169,                0.86125,                0.91691,                0.71855,                 1.0105,                0.83148,                 1.2288,               0.004027,               0.004027,               0.004027
                    184,                 1.2324,                0.81279,                 1.3072,                0.87179,                0.86787,                0.91875,                0.71506,                 1.0162,                0.83013,                 1.2296,               0.003994,               0.003994,               0.003994
                    185,                  1.248,                0.82079,                 1.3258,                0.88168,                 0.8591,                0.91927,                0.71607,                 1.0166,                0.83105,                 1.2351,               0.003961,               0.003961,               0.003961
                    186,                 1.2261,                0.80026,                 1.3024,                0.87868,                0.86391,                0.92264,                0.72074,                 1.0116,                0.81871,                 1.2318,               0.003928,               0.003928,               0.003928
                    187,                 1.2181,                0.79076,                 1.2922,                0.87799,                0.85979,                0.92022,                0.71877,                 1.0066,                0.81374,                 1.2293,               0.003895,               0.003895,               0.003895
                    188,                 1.2136,                0.80839,                 1.3135,                0.88778,                0.84878,                0.91971,                0.71931,                 1.0154,                0.81729,                   1.24,               0.003862,               0.003862,               0.003862
                    189,                 1.2332,                0.81124,                 1.3032,                0.89227,                0.85546,                0.91898,                0.71676,                 1.0036,                0.82222,                 1.2268,               0.003829,               0.003829,               0.003829
                    190,                 1.2182,                0.79934,                 1.3005,                0.87373,                0.86397,                0.91858,                0.71784,                 1.0123,                 0.8399,                 1.2306,               0.003796,               0.003796,               0.003796
                    191,                 1.2253,                 0.8011,                 1.2994,                 0.8748,                0.86797,                 0.9174,                0.71558,                 1.0131,                0.83218,                 1.2344,               0.003763,               0.003763,               0.003763
                    192,                 1.2353,                0.79696,                 1.3044,                0.87306,                0.86788,                0.91673,                0.71569,                 1.0179,                 0.8232,                 1.2364,                0.00373,                0.00373,                0.00373
                    193,                 1.2238,                0.79883,                 1.2966,                0.87629,                0.87082,                0.92024,                0.71755,                 1.0138,                0.82604,                 1.2372,               0.003697,               0.003697,               0.003697
                    194,                 1.2183,                0.79609,                 1.3007,                0.86838,                0.86506,                0.91795,                0.71765,                 1.0196,                0.83589,                 1.2391,               0.003664,               0.003664,               0.003664
                    195,                 1.2281,                0.79735,                 1.3051,                0.87405,                 0.8737,                0.92059,                0.72157,                 1.0065,                0.81091,                 1.2293,               0.003631,               0.003631,               0.003631
                    196,                 1.2269,                0.79782,                 1.2949,                0.88066,                0.86929,                0.92092,                0.72248,                 1.0109,                0.83041,                 1.2375,               0.003598,               0.003598,               0.003598
                    197,                 1.2336,                0.80556,                 1.3068,                0.88969,                0.85813,                0.92392,                0.72469,                 1.0008,                0.81225,                 1.2229,               0.003565,               0.003565,               0.003565
                    198,                 1.2209,                0.79855,                 1.3059,                0.88873,                0.86539,                0.92071,                0.72104,                 1.0036,                0.81718,                 1.2275,               0.003532,               0.003532,               0.003532
                    199,                 1.2181,                0.78836,                 1.3016,                0.86715,                0.87133,                0.92244,                0.72221,                 1.0085,                0.82793,                 1.2283,               0.003499,               0.003499,               0.003499
                    200,                 1.2276,                0.78414,                 1.2965,                0.88984,                0.86128,                0.92268,                0.72373,                  1.001,                0.80475,                 1.2304,               0.003466,               0.003466,               0.003466
                    201,                   1.23,                0.79861,                  1.304,                0.87446,                0.86067,                0.92032,                0.71989,                 1.0071,                0.81302,                 1.2274,               0.003433,               0.003433,               0.003433
                    202,                 1.1978,                0.77043,                 1.2815,                0.87794,                0.85671,                0.92079,                0.72185,                  1.005,                0.82448,                 1.2271,                 0.0034,                 0.0034,                 0.0034
                    203,                 1.2256,                0.79213,                 1.3042,                0.87095,                0.86754,                0.92328,                0.72311,                0.99873,                0.82407,                 1.2233,               0.003367,               0.003367,               0.003367
                    204,                 1.2288,                 0.8003,                 1.3123,                0.88071,                0.86254,                0.91933,                0.72036,                0.99811,                0.81501,                 1.2207,               0.003334,               0.003334,               0.003334
                    205,                 1.1983,                0.78197,                 1.2902,                0.88293,                0.86393,                0.91873,                0.71838,                 1.0064,                 0.8246,                 1.2269,               0.003301,               0.003301,               0.003301
                    206,                 1.2063,                  0.772,                  1.285,                0.88011,                0.86326,                0.91983,                0.72167,                 1.0025,                0.82653,                 1.2242,               0.003268,               0.003268,               0.003268
                    207,                 1.2086,                0.77103,                 1.2909,                 0.8786,                0.85793,                0.92041,                0.72378,                 1.0042,                0.81816,                 1.2214,               0.003235,               0.003235,               0.003235
                    208,                 1.2148,                0.78044,                 1.2968,                0.87733,                0.86735,                0.92074,                0.72431,                 1.0119,                0.82191,                 1.2285,               0.003202,               0.003202,               0.003202
                    209,                 1.2082,                0.78798,                 1.2972,                0.86098,                0.88097,                0.92275,                0.72403,                 1.0102,                0.82984,                  1.227,               0.003169,               0.003169,               0.003169
                    210,                 1.1847,                0.75827,                 1.2757,                0.87151,                0.87222,                0.92226,                0.72441,                 1.0045,                 0.8217,                 1.2272,               0.003136,               0.003136,               0.003136
                    211,                 1.1988,                0.77506,                 1.2839,                0.87365,                0.86653,                0.92019,                 0.7237,                 1.0006,                  0.831,                 1.2188,               0.003103,               0.003103,               0.003103
                    212,                 1.2076,                0.77585,                 1.2815,                0.86572,                0.87741,                0.91827,                0.71943,                 1.0075,                  0.834,                 1.2246,                0.00307,                0.00307,                0.00307
                    213,                  1.181,                0.75485,                 1.2692,                0.88951,                0.85688,                0.92164,                0.72416,                 1.0064,                0.81185,                  1.218,               0.003037,               0.003037,               0.003037
                    214,                 1.1931,                0.77029,                 1.2803,                0.87218,                0.87064,                0.92121,                0.72343,                 1.0073,                0.81467,                 1.2209,               0.003004,               0.003004,               0.003004
                    215,                 1.1998,                0.76599,                 1.2841,                0.87777,                  0.867,                0.92017,                0.72008,                  1.014,                0.81073,                 1.2262,               0.002971,               0.002971,               0.002971
                    216,                 1.1981,                0.77039,                 1.2857,                0.86024,                0.87041,                0.91995,                 0.7187,                 1.0157,                0.82534,                 1.2315,               0.002938,               0.002938,               0.002938
                    217,                 1.2147,                0.77201,                 1.2897,                0.87747,                0.86855,                0.92157,                0.72166,                 1.0173,                0.81277,                 1.2314,               0.002905,               0.002905,               0.002905
                    218,                 1.1823,                 0.7502,                  1.273,                0.86641,                0.87333,                0.91823,                0.72119,                  1.014,                0.81521,                 1.2358,               0.002872,               0.002872,               0.002872
                    219,                 1.1869,                 0.7522,                 1.2763,                0.86908,                0.86756,                0.91771,                 0.7206,                 1.0146,                0.82914,                 1.2336,               0.002839,               0.002839,               0.002839
                    220,                 1.1868,                0.75758,                 1.2831,                0.85742,                0.87549,                0.91827,                0.72119,                 1.0141,                  0.815,                 1.2343,               0.002806,               0.002806,               0.002806
                    221,                 1.1977,                0.76648,                  1.281,                0.88182,                0.86285,                0.92083,                0.72211,                 1.0154,                0.80245,                 1.2309,               0.002773,               0.002773,               0.002773
                    222,                 1.1803,                0.75005,                 1.2657,                0.87524,                0.87347,                0.91892,                0.72191,                 1.0049,                0.80417,                 1.2249,                0.00274,                0.00274,                0.00274
                    223,                 1.1775,                 0.7506,                 1.2703,                0.87692,                0.87174,                0.92055,                0.72236,                  1.006,                0.79926,                 1.2257,               0.002707,               0.002707,               0.002707
                    224,                 1.1782,                0.75731,                 1.2698,                0.87502,                0.86857,                0.92157,                0.72447,                 1.0081,                0.80135,                 1.2262,               0.002674,               0.002674,               0.002674
                    225,                 1.1687,                0.74792,                  1.271,                0.87324,                 0.8668,                0.92046,                0.72307,                 1.0073,                0.81857,                 1.2269,               0.002641,               0.002641,               0.002641
                    226,                 1.1723,                0.73954,                 1.2599,                0.87558,                0.86808,                 0.9212,                0.72328,                 1.0135,                0.82629,                 1.2335,               0.002608,               0.002608,               0.002608
                    227,                 1.1783,                0.74608,                 1.2717,                0.88637,                0.85992,                0.92184,                 0.7254,                 1.0067,                0.81776,                 1.2269,               0.002575,               0.002575,               0.002575
                    228,                 1.1743,                0.74087,                 1.2703,                0.88005,                0.86359,                0.91889,                0.72161,                  1.009,                0.82941,                 1.2287,               0.002542,               0.002542,               0.002542
                    229,                 1.1777,                  0.735,                 1.2588,                0.88371,                0.86443,                0.92125,                0.72421,                 1.0099,                0.83281,                  1.232,               0.002509,               0.002509,               0.002509
                    230,                 1.1623,                0.74153,                 1.2673,                0.88163,                 0.8679,                0.92083,                0.72176,                 1.0134,                0.81603,                 1.2284,               0.002476,               0.002476,               0.002476
                    231,                 1.1807,                 0.7372,                 1.2692,                0.88597,                0.86393,                0.92316,                 0.7238,                  1.009,                0.80432,                 1.2271,               0.002443,               0.002443,               0.002443
                    232,                 1.1738,                0.73821,                 1.2687,                0.88184,                0.85842,                0.92303,                0.72633,                  1.011,                0.80531,                 1.2289,                0.00241,                0.00241,                0.00241
                    233,                 1.1797,                 0.7375,                  1.263,                0.87159,                0.86984,                0.92361,                0.72587,                  1.007,                0.81079,                 1.2256,               0.002377,               0.002377,               0.002377
                    234,                 1.1596,                0.74028,                 1.2687,                0.89102,                0.86068,                0.92336,                0.72815,                 1.0045,                0.81472,                 1.2266,               0.002344,               0.002344,               0.002344
                    235,                 1.1691,                0.73357,                 1.2643,                 0.8736,                0.87553,                0.92438,                0.72743,                 1.0097,                0.80971,                 1.2323,               0.002311,               0.002311,               0.002311
                    236,                 1.1543,                0.72946,                 1.2539,                0.88797,                 0.8649,                0.92277,                0.72613,                 1.0104,                 0.8143,                 1.2265,               0.002278,               0.002278,               0.002278
                    237,                 1.1576,                0.72223,                 1.2625,                0.89244,                0.86291,                0.92481,                0.72728,                 1.0063,                0.81205,                 1.2236,               0.002245,               0.002245,               0.002245
                    238,                 1.1595,                0.73402,                 1.2524,                0.87932,                0.86564,                0.92511,                0.72899,                 1.0034,                0.81784,                 1.2193,               0.002212,               0.002212,               0.002212
                    239,                 1.1661,                0.72519,                 1.2632,                0.88442,                0.86735,                0.92664,                0.73104,                0.99958,                0.80684,                 1.2172,               0.002179,               0.002179,               0.002179
                    240,                 1.1503,                0.72307,                 1.2559,                 0.8809,                0.86759,                0.92556,                0.73147,                0.99806,                0.81737,                 1.2159,               0.002146,               0.002146,               0.002146
                    241,                 1.1621,                 0.7213,                 1.2667,                0.88849,                0.86041,                0.92376,                0.72851,                 1.0051,                0.81847,                 1.2203,               0.002113,               0.002113,               0.002113
                    242,                 1.1707,                0.72868,                  1.264,                0.88049,                0.86221,                0.92365,                0.72823,                0.99805,                0.82538,                 1.2166,                0.00208,                0.00208,                0.00208
                    243,                  1.151,                0.71538,                 1.2504,                0.88725,                0.85953,                0.92335,                0.72878,                 1.0052,                0.80683,                 1.2231,               0.002047,               0.002047,               0.002047
                    244,                 1.1409,                0.70309,                 1.2397,                0.88108,                0.86366,                0.92476,                 0.7293,                 1.0055,                0.81424,                 1.2218,               0.002014,               0.002014,               0.002014
                    245,                 1.1487,                 0.7112,                 1.2499,                0.88436,                0.85511,                0.92487,                0.72881,                  1.001,                0.82143,                 1.2203,               0.001981,               0.001981,               0.001981
                    246,                 1.1577,                0.71247,                 1.2509,                0.88665,                0.86402,                0.92398,                0.72949,                0.99845,                0.80154,                 1.2184,               0.001948,               0.001948,               0.001948
                    247,                 1.1405,                0.70409,                 1.2395,                0.88527,                0.85654,                0.91911,                0.72556,                 1.0028,                0.81466,                 1.2211,               0.001915,               0.001915,               0.001915
                    248,                 1.1347,                0.70528,                 1.2431,                0.87986,                0.86392,                0.92174,                0.72701,                 1.0091,                0.81217,                 1.2224,               0.001882,               0.001882,               0.001882
                    249,                 1.1449,                0.71019,                 1.2516,                0.88137,                0.85988,                0.92366,                0.72968,                  1.013,                0.80755,                 1.2246,               0.001849,               0.001849,               0.001849
                    250,                 1.1381,                0.70633,                 1.2476,                0.88741,                0.85829,                0.92207,                0.72798,                  1.009,                0.81723,                 1.2223,               0.001816,               0.001816,               0.001816
                    251,                 1.1327,                0.70239,                 1.2389,                0.87723,                0.86407,                 0.9202,                0.72562,                 1.0084,                0.82448,                 1.2235,               0.001783,               0.001783,               0.001783
                    252,                 1.1339,                0.69693,                 1.2424,                0.88303,                0.85869,                0.92274,                0.72611,                 1.0142,                0.80885,                 1.2308,                0.00175,                0.00175,                0.00175
                    253,                 1.1284,                0.70091,                 1.2381,                0.88013,                0.86337,                0.92431,                0.72842,                 1.0093,                0.80475,                 1.2261,               0.001717,               0.001717,               0.001717
                    254,                 1.1399,                0.70236,                 1.2393,                0.88323,                0.86288,                0.92238,                 0.7264,                 1.0106,                0.80982,                 1.2266,               0.001684,               0.001684,               0.001684
                    255,                 1.1268,                0.69634,                 1.2358,                0.88366,                0.86092,                0.92168,                0.72585,                  1.011,                0.81127,                 1.2263,               0.001651,               0.001651,               0.001651
                    256,                 1.1339,                 0.6983,                 1.2392,                0.88404,                0.86718,                0.92069,                0.72526,                  1.007,                0.81094,                 1.2229,               0.001618,               0.001618,               0.001618
                    257,                 1.1283,                0.69823,                 1.2399,                0.88844,                0.86163,                0.92174,                 0.7262,                 1.0026,                0.81177,                 1.2204,               0.001585,               0.001585,               0.001585
                    258,                 1.1256,                0.68903,                 1.2336,                0.88608,                0.86107,                0.92226,                0.72839,                 1.0041,                0.80835,                  1.223,               0.001552,               0.001552,               0.001552
                    259,                 1.1262,                0.69478,                 1.2383,                0.87952,                0.86424,                0.92186,                0.72651,                 1.0084,                0.81052,                 1.2262,               0.001519,               0.001519,               0.001519
                    260,                 1.1311,                0.69736,                 1.2393,                0.88841,                0.85924,                0.92115,                0.72605,                 1.0095,                0.82133,                  1.228,               0.001486,               0.001486,               0.001486
                    261,                 1.1428,                0.69326,                 1.2431,                0.88826,                 0.8553,                0.92087,                0.72626,                   1.01,                0.82615,                 1.2283,               0.001453,               0.001453,               0.001453
                    262,                 1.1076,                0.67823,                 1.2218,                0.88943,                 0.8533,                0.92187,                 0.7271,                 1.0097,                0.81688,                 1.2278,                0.00142,                0.00142,                0.00142
                    263,                  1.117,                0.68459,                 1.2385,                0.88628,                0.85718,                0.92046,                0.72652,                 1.0122,                0.81268,                 1.2323,               0.001387,               0.001387,               0.001387
                    264,                 1.1207,                0.68673,                 1.2341,                0.88566,                0.86154,                0.92041,                0.72734,                 1.0079,                0.81778,                 1.2273,               0.001354,               0.001354,               0.001354
                    265,                 1.1202,                0.68698,                 1.2355,                0.88631,                 0.8602,                0.92143,                0.72595,                 1.0055,                0.80664,                 1.2242,               0.001321,               0.001321,               0.001321
                    266,                 1.1083,                0.67659,                 1.2259,                0.87853,                0.86427,                 0.9196,                0.72583,                 1.0067,                0.81202,                 1.2265,               0.001288,               0.001288,               0.001288
                    267,                 1.1139,                0.68012,                 1.2274,                0.87921,                0.86677,                 0.9189,                0.72468,                 1.0098,                0.80954,                 1.2298,               0.001255,               0.001255,               0.001255
                    268,                 1.1119,                0.67802,                 1.2254,                0.88925,                0.85977,                0.91957,                0.72618,                 1.0098,                0.80769,                 1.2306,               0.001222,               0.001222,               0.001222
                    269,                 1.1036,                0.66769,                 1.2141,                 0.8899,                0.85694,                0.91988,                0.72612,                 1.0055,                0.80005,                 1.2244,               0.001189,               0.001189,               0.001189
                    270,                 1.1068,                0.66544,                  1.214,                0.88015,                0.86571,                0.92135,                0.72828,                 1.0034,                0.81039,                 1.2228,               0.001156,               0.001156,               0.001156
                    271,                 1.0883,                0.66317,                 1.2071,                0.89505,                0.85853,                 0.9213,                0.72745,                 1.0025,                0.80697,                 1.2231,               0.001123,               0.001123,               0.001123
                    272,                 1.1022,                0.66616,                 1.2161,                0.89075,                0.85829,                0.92005,                0.72732,                 1.0072,                0.81637,                 1.2258,                0.00109,                0.00109,                0.00109
                    273,                 1.1079,                0.66741,                 1.2136,                0.88603,                0.86121,                0.92098,                 0.7267,                 1.0059,                0.81053,                 1.2221,               0.001057,               0.001057,               0.001057
                    274,                 1.0954,                0.66308,                  1.208,                0.89789,                0.85355,                0.92011,                0.72603,                 1.0109,                0.80603,                 1.2274,               0.001024,               0.001024,               0.001024
                    275,                 1.1114,                0.67048,                 1.2211,                0.88867,                0.86077,                0.92035,                 0.7269,                 1.0137,                 0.8114,                 1.2339,               0.000991,               0.000991,               0.000991
                    276,                 1.0841,                0.65359,                 1.2126,                0.88775,                0.85286,                0.92164,                0.72806,                 1.0155,                0.80797,                 1.2365,               0.000958,               0.000958,               0.000958
                    277,                 1.1012,                0.66547,                 1.2121,                0.88952,                  0.855,                0.92105,                0.72796,                 1.0155,                0.81505,                 1.2359,               0.000925,               0.000925,               0.000925
                    278,                 1.0924,                0.65474,                  1.212,                0.88519,                0.85787,                0.92025,                 0.7274,                 1.0139,                0.81761,                 1.2336,               0.000892,               0.000892,               0.000892
                    279,                 1.0797,                0.65168,                 1.2049,                0.88562,                0.86017,                0.92077,                0.72704,                 1.0079,                0.81599,                 1.2256,               0.000859,               0.000859,               0.000859
                    280,                  1.097,                0.66198,                 1.2198,                0.88024,                0.85976,                0.91957,                0.72577,                 1.0056,                 0.8184,                 1.2229,               0.000826,               0.000826,               0.000826
                    281,                 1.0937,                0.65491,                 1.2081,                0.88843,                0.84957,                0.91901,                0.72651,                 1.0055,                0.81487,                  1.223,               0.000793,               0.000793,               0.000793
                    282,                  1.093,                 0.6637,                 1.2147,                0.88662,                0.85286,                0.91871,                0.72618,                 1.0064,                0.81442,                 1.2235,                0.00076,                0.00076,                0.00076
                    283,                 1.0798,                0.64782,                 1.1977,                0.87061,                 0.8651,                0.91967,                0.72755,                 1.0101,                0.81431,                 1.2252,               0.000727,               0.000727,               0.000727
                    284,                 1.0777,                0.64871,                 1.2027,                0.88741,                0.85088,                0.91897,                0.72704,                 1.0131,                 0.8145,                 1.2288,               0.000694,               0.000694,               0.000694
                    285,                 1.0844,                0.64294,                 1.2045,                0.87633,                0.86127,                0.91947,                0.72684,                 1.0152,                0.81797,                 1.2307,               0.000661,               0.000661,               0.000661
                    286,                 1.0715,                0.64446,                 1.2049,                 0.8839,                0.85465,                0.91996,                0.72686,                  1.015,                0.82055,                 1.2275,               0.000628,               0.000628,               0.000628
                    287,                 1.0869,                0.64858,                 1.2054,                0.87878,                0.85784,                0.91825,                0.72544,                 1.0185,                0.82503,                 1.2319,               0.000595,               0.000595,               0.000595
                    288,                 1.0686,                0.64012,                 1.1955,                0.88823,                0.84755,                0.91914,                0.72486,                 1.0206,                0.82486,                 1.2322,               0.000562,               0.000562,               0.000562
                    289,                 1.0694,                 0.6409,                 1.1977,                0.87669,                0.85707,                0.91885,                0.72399,                 1.0194,                0.82669,                 1.2297,               0.000529,               0.000529,               0.000529
                    290,                 1.0626,                0.63706,                 1.1948,                0.88743,                0.85296,                0.91888,                0.72518,                 1.0167,                 0.8231,                 1.2263,               0.000496,               0.000496,               0.000496
